"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:1902533","BP","GO:1902533","positive regulation of intracellular signal transduction",52,-0.406839107746019,-2.24697191402656,0.000108391662965133,0.000422118543637249,0.000204860883995603,197,"tags=29%, list=3%, signal=28%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0060255","BP","GO:0060255","regulation of macromolecule metabolic process",327,0.208798080446506,1.69491640896854,0.000110532165729956,0.00042997136523011,0.000208671983975982,1012,"tags=29%, list=16%, signal=26%","ENST00000609375/ENST00000374884/ENST00000649912/ENST00000573421/ENST00000573204/ENST00000391701/ENST00000570805/ENST00000225698/ENST00000574444/ENST00000572755/ENST00000574068/ENST00000570667/ENST00000571430/ENST00000571709/ENST00000574199/ENST00000575059/ENST00000575352/ENST00000576311/ENST00000576834/ENST00000469284/ENST00000544716/ENST00000568372/ENST00000568808/ENST00000217740/ENST00000396137/ENST00000370509/ENST00000643642/ENST00000643997/ENST00000646618/ENST00000647220/ENST00000243440/ENST00000471382/ENST00000478275/ENST00000581486/ENST00000585132/ENST00000612688/ENST00000345080/ENST00000512466/ENST00000618970/ENST00000507473/ENST00000511482/ENST00000378988/ENST00000247843/ENST00000521648/ENST00000522717/ENST00000613356/ENST00000310227/ENST00000322611/ENST00000616743/ENST00000563496/ENST00000610346/ENST00000611410/ENST00000611642/ENST00000611676/ENST00000611679/ENST00000611772/ENST00000612072/ENST00000612740/ENST00000613062/ENST00000613485/ENST00000613825/ENST00000613851/ENST00000615173/ENST00000615391/ENST00000615521/ENST00000616040/ENST00000616903/ENST00000616919/ENST00000618011/ENST00000618018/ENST00000618694/ENST00000618731/ENST00000618789/ENST00000618943/ENST00000619281/ENST00000619454/ENST00000619664/ENST00000619885/ENST00000620082/ENST00000620805/ENST00000621057/ENST00000621200/ENST00000621239/ENST00000621594/ENST00000622042/ENST00000622216/ENST00000622444/ENST00000622600/ENST00000622773/ENST00000622864/ENST00000442832/ENST00000594901/ENST00000372591/ENST00000642843/ENST00000643531"
"GO:0051146","BP","GO:0051146","striated muscle cell differentiation",28,-0.505943240808002,-2.33050650206089,0.000112252388562801,0.000436173518787743,0.000211681988344767,2403,"tags=89%, list=37%, signal=57%","ENST00000638207/ENST00000638404/ENST00000639036/ENST00000638812/ENST00000639898/ENST00000639646/ENST00000559894/ENST00000639112/ENST00000640241/ENST00000640502/ENST00000639125/ENST00000640412/ENST00000638497/ENST00000640953/ENST00000436822/ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0071363","BP","GO:0071363","cellular response to growth factor stimulus",36,-0.468200907712681,-2.29896610309179,0.000113168343531277,0.000439240177692503,0.000213170286984122,234,"tags=42%, list=4%, signal=40%","ENST00000615637/ENST00000283147/ENST00000296875/ENST00000378673/ENST00000621295/ENST00000624492/ENST00000624495/ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298"
"GO:0051168","BP","GO:0051168","nuclear export",18,-0.594607087827427,-2.33909398936958,0.000114786726269358,0.000445023258668452,0.000215976908722989,2650,"tags=100%, list=41%, signal=59%","ENST00000431539/ENST00000451470/ENST00000400351/ENST00000416163/ENST00000416392/ENST00000419528/ENST00000425620/ENST00000428677/ENST00000433804/ENST00000447252/ENST00000452333/ENST00000610825/ENST00000611796/ENST00000622518/ENST00000638461/ENST00000638647/ENST00000541285"
"GO:1901135","BP","GO:1901135","carbohydrate derivative metabolic process",78,0.346440973623419,2.08477690862224,0.000115201549994188,0.000446132482994252,0.00021651523303818,2937,"tags=74%, list=45%, signal=41%","ENST00000614443/ENST00000616581/ENST00000620233/ENST00000545525/ENST00000535656/ENST00000229277/ENST00000535366/ENST00000541477/ENST00000545045/ENST00000373644/ENST00000412616/ENST00000617141/ENST00000631530/ENST00000619387/ENST00000620004/ENST00000562145/ENST00000616392/ENST00000633157/ENST00000321556/ENST00000400490/ENST00000492302/ENST00000466720/ENST00000466841/ENST00000467620/ENST00000478758/ENST00000489619/ENST00000492929/ENST00000495330/ENST00000616434/ENST00000632435/ENST00000229725/ENST00000411774/ENST00000422978/ENST00000423382/ENST00000434496/ENST00000437432/ENST00000439648/ENST00000460116/ENST00000460245/ENST00000461380/ENST00000464056/ENST00000465061/ENST00000465161/ENST00000465246/ENST00000472801/ENST00000473226/ENST00000473255/ENST00000473972/ENST00000475767/ENST00000477637/ENST00000479695/ENST00000482297/ENST00000486127/ENST00000486872/ENST00000487340/ENST00000493354/ENST00000495201/ENST00000495464"
"GO:0006979","BP","GO:0006979","response to oxidative stress",44,-0.426158000062024,-2.24212091952885,0.000116307868047323,0.000449914141352703,0.000218350532353879,197,"tags=34%, list=3%, signal=33%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0060395","BP","GO:0060395","SMAD protein signal transduction",11,-0.709942292936473,-2.34769252858943,0.000116615065945037,0.000450599574766441,0.000218683184157917,1656,"tags=91%, list=25%, signal=68%","ENST00000409372/ENST00000443702/ENST00000461478/ENST00000252677/ENST00000283147/ENST00000296875/ENST00000378673/ENST00000621295/ENST00000624492/ENST00000624495"
"GO:0005102","MF","GO:0005102","signaling receptor binding",90,0.323438567375196,2.0342620977265,0.000117625201367319,0.000453996601268517,0.000220331815478814,176,"tags=24%, list=3%, signal=24%","ENST00000614368/ENST00000631730/ENST00000383514/ENST00000428059/ENST00000436531/ENST00000436655/ENST00000437651/ENST00000438954/ENST00000442104/ENST00000443156/ENST00000451603/ENST00000451789/ENST00000456351/ENST00000458032/ENST00000619506/ENST00000573421/ENST00000573204/ENST00000570805/ENST00000614050/ENST00000617897/ENST00000225698/ENST00000574444"
"GO:2001242","BP","GO:2001242","regulation of intrinsic apoptotic signaling pathway",19,-0.588004632385879,-2.35323289601815,0.000120152756247235,0.000463236321638392,0.000224815999628922,197,"tags=42%, list=3%, signal=41%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298"
"GO:0030658","CC","GO:0030658","transport vesicle membrane",28,-0.50272367898698,-2.31567636074761,0.000122348783966585,0.00047117876136465,0.000228670592723513,54,"tags=21%, list=1%, signal=21%","ENST00000617605/ENST00000619603/ENST00000631575/ENST00000632867/ENST00000632449/ENST00000633512"
"GO:0055072","BP","GO:0055072","iron ion homeostasis",12,-0.677968676520467,-2.32376028378286,0.000122789165863622,0.000472349887772824,0.000229238959109841,54,"tags=58%, list=1%, signal=58%","ENST00000283147/ENST00000617605/ENST00000619603/ENST00000631575/ENST00000632867/ENST00000632449/ENST00000633512"
"GO:0045321","BP","GO:0045321","leukocyte activation",47,0.406529901051925,2.16414145933335,0.000123124965907248,0.000473116554140268,0.000229611034566206,461,"tags=34%, list=7%, signal=32%","ENST00000383514/ENST00000428059/ENST00000436531/ENST00000436655/ENST00000437651/ENST00000438954/ENST00000442104/ENST00000443156/ENST00000451603/ENST00000451789/ENST00000456351/ENST00000458032/ENST00000619506/ENST00000243440/ENST00000471382/ENST00000478275"
"GO:0035580","CC","GO:0035580","specific granule lumen",41,-0.43528684088449,-2.23756473884541,0.000123610665969999,0.000474456886214856,0.000230261519170085,3694,"tags=100%, list=57%, signal=44%","ENST00000466841/ENST00000467620/ENST00000478758/ENST00000489619/ENST00000492929/ENST00000495330/ENST00000229725/ENST00000411774/ENST00000422978/ENST00000423382/ENST00000434496/ENST00000437432/ENST00000439648/ENST00000460116/ENST00000460245/ENST00000461380/ENST00000464056/ENST00000465061/ENST00000465161/ENST00000465246/ENST00000472801/ENST00000473226/ENST00000473255/ENST00000473972/ENST00000475767/ENST00000477637/ENST00000479695/ENST00000482297/ENST00000486127/ENST00000486872/ENST00000487340/ENST00000493354/ENST00000495201/ENST00000495464/ENST00000617605/ENST00000619603/ENST00000631575/ENST00000632867/ENST00000632449/ENST00000633512"
"GO:0030176","CC","GO:0030176","integral component of endoplasmic reticulum membrane",31,-0.496082721160378,-2.35056460859881,0.000125844593668252,0.000481963935529458,0.000233904810330754,54,"tags=77%, list=1%, signal=77%","ENST00000472997/ENST00000479107/ENST00000484244/ENST00000486369/ENST00000511285/ENST00000485095/ENST00000631305/ENST00000626026/ENST00000626854/ENST00000628868/ENST00000626238/ENST00000415247/ENST00000419277/ENST00000443117/ENST00000454805/ENST00000515317/ENST00000422504/ENST00000629666/ENST00000617605/ENST00000619603/ENST00000631575/ENST00000632867/ENST00000632449/ENST00000633512"
"GO:0031227","CC","GO:0031227","intrinsic component of endoplasmic reticulum membrane",31,-0.496082721160378,-2.35056460859881,0.000125844593668252,0.000481963935529458,0.000233904810330754,54,"tags=77%, list=1%, signal=77%","ENST00000472997/ENST00000479107/ENST00000484244/ENST00000486369/ENST00000511285/ENST00000485095/ENST00000631305/ENST00000626026/ENST00000626854/ENST00000628868/ENST00000626238/ENST00000415247/ENST00000419277/ENST00000443117/ENST00000454805/ENST00000515317/ENST00000422504/ENST00000629666/ENST00000617605/ENST00000619603/ENST00000631575/ENST00000632867/ENST00000632449/ENST00000633512"
"GO:0015931","BP","GO:0015931","nucleobase-containing compound transport",14,-0.640745303356945,-2.29244805082732,0.000127379283834937,0.000487303088048447,0.000236495986485686,2348,"tags=100%, list=36%, signal=64%","ENST00000620078/ENST00000436822/ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057/ENST00000541285"
"GO:0007275","BP","GO:0007275","multicellular organism development",169,-0.26970436775607,-1.93867682615528,0.000128268191789068,0.000490162682184024,0.000237883793279093,234,"tags=16%, list=4%, signal=16%","ENST00000296875/ENST00000378673/ENST00000621295/ENST00000624492/ENST00000624495/ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000370367/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241/ENST00000617605/ENST00000619603/ENST00000631575/ENST00000632867/ENST00000632449/ENST00000633512"
"GO:0002521","BP","GO:0002521","leukocyte differentiation",12,-0.676670039639422,-2.31930916249697,0.000129674344530148,0.000494445850540697,0.000239962483422126,54,"tags=50%, list=1%, signal=50%","ENST00000617605/ENST00000619603/ENST00000631575/ENST00000632867/ENST00000632449/ENST00000633512"
"GO:1903131","BP","GO:1903131","mononuclear cell differentiation",12,-0.676670039639422,-2.31930916249697,0.000129674344530148,0.000494445850540697,0.000239962483422126,54,"tags=50%, list=1%, signal=50%","ENST00000617605/ENST00000619603/ENST00000631575/ENST00000632867/ENST00000632449/ENST00000633512"
"GO:0006956","BP","GO:0006956","complement activation",6,0.852199323285143,2.19093604626631,0.000130291996503064,0.000496255010856723,0.000240840497873795,967,"tags=100%, list=15%, signal=85%","ENST00000573421/ENST00000573204/ENST00000570805/ENST00000225698/ENST00000574444/ENST00000617994"
"GO:0000776","CC","GO:0000776","kinetochore",11,0.698222652750286,2.29054865977886,0.000130969376452554,0.000497195902283189,0.000241297127539265,1605,"tags=91%, list=25%, signal=69%","ENST00000479309/ENST00000612084/ENST00000282074/ENST00000611144/ENST00000616584/ENST00000273130/ENST00000481915/ENST00000263754/ENST00000432458/ENST00000472985"
"GO:0000779","CC","GO:0000779","condensed chromosome, centromeric region",11,0.698222652750286,2.29054865977886,0.000130969376452554,0.000497195902283189,0.000241297127539265,1605,"tags=91%, list=25%, signal=69%","ENST00000479309/ENST00000612084/ENST00000282074/ENST00000611144/ENST00000616584/ENST00000273130/ENST00000481915/ENST00000263754/ENST00000432458/ENST00000472985"
"GO:0000793","CC","GO:0000793","condensed chromosome",11,0.698222652750286,2.29054865977886,0.000130969376452554,0.000497195902283189,0.000241297127539265,1605,"tags=91%, list=25%, signal=69%","ENST00000479309/ENST00000612084/ENST00000282074/ENST00000611144/ENST00000616584/ENST00000273130/ENST00000481915/ENST00000263754/ENST00000432458/ENST00000472985"
"GO:0007017","BP","GO:0007017","microtubule-based process",63,-0.369973047553045,-2.10545611376592,0.000136006660162267,0.000514627821094344,0.000249757116685019,1034,"tags=40%, list=16%, signal=34%","ENST00000473885/ENST00000485041/ENST00000491407/ENST00000476185/ENST00000490341/ENST00000292330/ENST00000470295/ENST00000487452/ENST00000630755/ENST00000633424/ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0070555","BP","GO:0070555","response to interleukin-1",5,0.874725404332291,2.10288999492221,0.000135882748413283,0.000514627821094344,0.000249757116685019,147,"tags=80%, list=2%, signal=78%","ENST00000614368/ENST00000631730/ENST00000614050/ENST00000617897"
"GO:0071347","BP","GO:0071347","cellular response to interleukin-1",5,0.874725404332291,2.10288999492221,0.000135882748413283,0.000514627821094344,0.000249757116685019,147,"tags=80%, list=2%, signal=78%","ENST00000614368/ENST00000631730/ENST00000614050/ENST00000617897"
"GO:0002224","BP","GO:0002224","toll-like receptor signaling pathway",14,-0.638435478903603,-2.2841839987335,0.000141149662878319,0.000532890431469115,0.000258620253739377,2363,"tags=100%, list=36%, signal=64%","ENST00000613813/ENST00000620539/ENST00000436822/ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0034121","BP","GO:0034121","regulation of toll-like receptor signaling pathway",14,-0.638435478903603,-2.2841839987335,0.000141149662878319,0.000532890431469115,0.000258620253739377,2363,"tags=100%, list=36%, signal=64%","ENST00000613813/ENST00000620539/ENST00000436822/ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0006878","BP","GO:0006878","cellular copper ion homeostasis",5,-0.885283715208365,-2.13794851445394,0.000141755619681051,0.000532890431469115,0.000258620253739377,752,"tags=100%, list=12%, signal=89%","ENST00000563985/ENST00000567300/ENST00000561491/ENST00000562017"
"GO:0036015","BP","GO:0036015","response to interleukin-3",5,-0.885283715208365,-2.13794851445394,0.000141755619681051,0.000532890431469115,0.000258620253739377,752,"tags=100%, list=12%, signal=89%","ENST00000563985/ENST00000567300/ENST00000561491/ENST00000562017"
"GO:0036016","BP","GO:0036016","cellular response to interleukin-3",5,-0.885283715208365,-2.13794851445394,0.000141755619681051,0.000532890431469115,0.000258620253739377,752,"tags=100%, list=12%, signal=89%","ENST00000563985/ENST00000567300/ENST00000561491/ENST00000562017"
"GO:0055070","BP","GO:0055070","copper ion homeostasis",5,-0.885283715208365,-2.13794851445394,0.000141755619681051,0.000532890431469115,0.000258620253739377,752,"tags=100%, list=12%, signal=89%","ENST00000563985/ENST00000567300/ENST00000561491/ENST00000562017"
"GO:0030135","CC","GO:0030135","coated vesicle",26,-0.520703768613146,-2.32789461654507,0.00014456447534591,0.000542273237607059,0.000263173879702396,54,"tags=23%, list=1%, signal=23%","ENST00000617605/ENST00000619603/ENST00000631575/ENST00000632867/ENST00000632449/ENST00000633512"
"GO:0030662","CC","GO:0030662","coated vesicle membrane",26,-0.520703768613146,-2.32789461654507,0.00014456447534591,0.000542273237607059,0.000263173879702396,54,"tags=23%, list=1%, signal=23%","ENST00000617605/ENST00000619603/ENST00000631575/ENST00000632867/ENST00000632449/ENST00000633512"
"GO:0001934","BP","GO:0001934","positive regulation of protein phosphorylation",25,-0.516906129811144,-2.25517165624997,0.000145515065486875,0.000544660061530785,0.000264332243546693,1959,"tags=76%, list=30%, signal=53%","ENST00000436822/ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057/ENST00000239938/ENST00000252677/ENST00000283147/ENST00000296875/ENST00000378673/ENST00000621295/ENST00000624492/ENST00000624495"
"GO:0042327","BP","GO:0042327","positive regulation of phosphorylation",25,-0.516906129811144,-2.25517165624997,0.000145515065486875,0.000544660061530785,0.000264332243546693,1959,"tags=76%, list=30%, signal=53%","ENST00000436822/ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057/ENST00000239938/ENST00000252677/ENST00000283147/ENST00000296875/ENST00000378673/ENST00000621295/ENST00000624492/ENST00000624495"
"GO:0019222","BP","GO:0019222","regulation of metabolic process",343,0.2068286814605,1.7032917051601,0.000146601849604457,0.000548135933904043,0.000266019140030571,1012,"tags=29%, list=16%, signal=25%","ENST00000609375/ENST00000374884/ENST00000474320/ENST00000649912/ENST00000573421/ENST00000573204/ENST00000391701/ENST00000570805/ENST00000225698/ENST00000574444/ENST00000648544/ENST00000474211/ENST00000572755/ENST00000574068/ENST00000570667/ENST00000571430/ENST00000571709/ENST00000574199/ENST00000575059/ENST00000575352/ENST00000576311/ENST00000576834/ENST00000469284/ENST00000544716/ENST00000568372/ENST00000568808/ENST00000217740/ENST00000396137/ENST00000370509/ENST00000643642/ENST00000643997/ENST00000646618/ENST00000647220/ENST00000243440/ENST00000471382/ENST00000478275/ENST00000581486/ENST00000585132/ENST00000612688/ENST00000345080/ENST00000512466/ENST00000618970/ENST00000507473/ENST00000511482/ENST00000378988/ENST00000247843/ENST00000521648/ENST00000522717/ENST00000613356/ENST00000310227/ENST00000322611/ENST00000616743/ENST00000563496/ENST00000610346/ENST00000611410/ENST00000611642/ENST00000611676/ENST00000611679/ENST00000611772/ENST00000612072/ENST00000612740/ENST00000613062/ENST00000613485/ENST00000613825/ENST00000613851/ENST00000615173/ENST00000615391/ENST00000615521/ENST00000616040/ENST00000616903/ENST00000616919/ENST00000618011/ENST00000618018/ENST00000618694/ENST00000618731/ENST00000618789/ENST00000618943/ENST00000619281/ENST00000619454/ENST00000619664/ENST00000619885/ENST00000620082/ENST00000620805/ENST00000621057/ENST00000621200/ENST00000621239/ENST00000621594/ENST00000622042/ENST00000622216/ENST00000622444/ENST00000622600/ENST00000622773/ENST00000622864/ENST00000442832/ENST00000594901/ENST00000372591/ENST00000642843/ENST00000643531"
"GO:0000768","BP","GO:0000768","syncytium formation by plasma membrane fusion",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0001504","BP","GO:0001504","neurotransmitter uptake",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0001765","BP","GO:0001765","membrane raft assembly",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0001931","CC","GO:0001931","uropod",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0002090","BP","GO:0002090","regulation of receptor internalization",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0007520","BP","GO:0007520","myoblast fusion",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0022617","BP","GO:0022617","extracellular matrix disassembly",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0030863","CC","GO:0030863","cortical cytoskeleton",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0030864","CC","GO:0030864","cortical actin cytoskeleton",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0031254","CC","GO:0031254","cell trailing edge",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0031623","BP","GO:0031623","receptor internalization",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0032481","BP","GO:0032481","positive regulation of type I interferon production",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0032608","BP","GO:0032608","interferon-beta production",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0032648","BP","GO:0032648","regulation of interferon-beta production",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0032728","BP","GO:0032728","positive regulation of interferon-beta production",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0033227","BP","GO:0033227","dsRNA transport",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0034113","BP","GO:0034113","heterotypic cell-cell adhesion",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0034114","BP","GO:0034114","regulation of heterotypic cell-cell adhesion",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0034116","BP","GO:0034116","positive regulation of heterotypic cell-cell adhesion",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0034123","BP","GO:0034123","positive regulation of toll-like receptor signaling pathway",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0034138","BP","GO:0034138","toll-like receptor 3 signaling pathway",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0034139","BP","GO:0034139","regulation of toll-like receptor 3 signaling pathway",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0034141","BP","GO:0034141","positive regulation of toll-like receptor 3 signaling pathway",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0035023","BP","GO:0035023","regulation of Rho protein signal transduction",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
"GO:0043330","BP","GO:0043330","response to exogenous dsRNA",11,-0.700323226104356,-2.3158834483889,0.000158179652381519,0.000557732121215,0.000270676323291393,1959,"tags=100%, list=30%, signal=70%","ENST00000444632/ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057"
