"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0009117","BP","GO:0009117","nucleotide metabolic process",37,0.544424968211851,2.8650587598995,1.49836371282094e-07,1.33011820727557e-06,7.13553252123454e-07,4156,"tags=68%, list=17%, signal=56%","ENST00000377953/ENST00000531323/ENST00000229277/ENST00000535366/ENST00000541477/ENST00000545045/ENST00000614837/ENST00000591249/ENST00000395633/ENST00000591660/ENST00000590265/ENST00000477305/ENST00000481972/ENST00000589478/ENST00000474660/ENST00000476007/ENST00000374436/ENST00000374443/ENST00000374450/ENST00000440766/ENST00000447927/ENST00000675032/ENST00000215375/ENST00000588538/ENST00000475412"
"GO:0055086","BP","GO:0055086","nucleobase-containing small molecule metabolic process",37,0.544424968211851,2.8650587598995,1.49836371282094e-07,1.33011820727557e-06,7.13553252123454e-07,4156,"tags=68%, list=17%, signal=56%","ENST00000377953/ENST00000531323/ENST00000229277/ENST00000535366/ENST00000541477/ENST00000545045/ENST00000614837/ENST00000591249/ENST00000395633/ENST00000591660/ENST00000590265/ENST00000477305/ENST00000481972/ENST00000589478/ENST00000474660/ENST00000476007/ENST00000374436/ENST00000374443/ENST00000374450/ENST00000440766/ENST00000447927/ENST00000675032/ENST00000215375/ENST00000588538/ENST00000475412"
"GO:0072521","BP","GO:0072521","purine-containing compound metabolic process",37,0.544424968211851,2.8650587598995,1.49836371282094e-07,1.33011820727557e-06,7.13553252123454e-07,4156,"tags=68%, list=17%, signal=56%","ENST00000377953/ENST00000531323/ENST00000229277/ENST00000535366/ENST00000541477/ENST00000545045/ENST00000614837/ENST00000591249/ENST00000395633/ENST00000591660/ENST00000590265/ENST00000477305/ENST00000481972/ENST00000589478/ENST00000474660/ENST00000476007/ENST00000374436/ENST00000374443/ENST00000374450/ENST00000440766/ENST00000447927/ENST00000675032/ENST00000215375/ENST00000588538/ENST00000475412"
"GO:0032103","BP","GO:0032103","positive regulation of response to external stimulus",82,0.384227334805336,2.46689965326598,1.58931341059895e-07,1.40866474343149e-06,7.55690211087339e-07,6377,"tags=70%, list=27%, signal=51%","ENST00000498385/ENST00000625385/ENST00000215754/ENST00000465752/ENST00000613839/ENST00000626906/ENST00000369750/ENST00000535040/ENST00000543496/ENST00000634817/ENST00000634826/ENST00000221975/ENST00000593863/ENST00000600467/ENST00000598399/ENST00000598742/ENST00000598261/ENST00000598466/ENST00000601492/ENST00000629936/ENST00000334163/ENST00000461478/ENST00000376630/ENST00000383597/ENST00000415289/ENST00000415649/ENST00000425603/ENST00000427936/ENST00000444683/ENST00000479819/ENST00000443702/ENST00000393979/ENST00000635036/ENST00000409372/ENST00000471254/ENST00000369294/ENST00000223095/ENST00000632753/ENST00000310137/ENST00000162749/ENST00000534885/ENST00000361059/ENST00000502929/ENST00000323206/ENST00000396568/ENST00000638427/ENST00000639387/ENST00000612534/ENST00000617397/ENST00000621391/ENST00000631879/ENST00000632194/ENST00000632827/ENST00000633006/ENST00000633274/ENST00000633943/ENST00000634105"
"GO:0097190","BP","GO:0097190","apoptotic signaling pathway",106,0.344575058246387,2.30491158288951,1.60423277676413e-07,1.41968382787127e-06,7.61601492877497e-07,6337,"tags=65%, list=26%, signal=48%","ENST00000498385/ENST00000625385/ENST00000308683/ENST00000216115/ENST00000215754/ENST00000465752/ENST00000613839/ENST00000626906/ENST00000546954/ENST00000302327/ENST00000643547/ENST00000646905/ENST00000647380/ENST00000442303/ENST00000449367/ENST00000463406/ENST00000474120/ENST00000482199/ENST00000647074/ENST00000642464/ENST00000480497/ENST00000372330/ENST00000610802/ENST00000223136/ENST00000473527/ENST00000302432/ENST00000611344/ENST00000611514/ENST00000611935/ENST00000614788/ENST00000615534/ENST00000615620/ENST00000616277/ENST00000616798/ENST00000617348/ENST00000619581/ENST00000621091/ENST00000566008/ENST00000645430/ENST00000615094/ENST00000435848/ENST00000247225/ENST00000645915/ENST00000645672/ENST00000647378/ENST00000672250/ENST00000672755/ENST00000672765/ENST00000673099/ENST00000673210/ENST00000673259/ENST00000223095/ENST00000617141/ENST00000631530/ENST00000616312/ENST00000622655/ENST00000433482/ENST00000436311/ENST00000445009/ENST00000455860/ENST00000612868/ENST00000162749/ENST00000534885/ENST00000555558/ENST00000631101/ENST00000323206/ENST00000396568/ENST00000638427/ENST00000639387"
"GO:0044281","BP","GO:0044281","small molecule metabolic process",220,0.260145410863806,2.01832157208266,1.76900579511115e-07,1.56307818552545e-06,8.3852661853973e-07,6001,"tags=54%, list=25%, signal=41%","ENST00000314222/ENST00000618418/ENST00000377953/ENST00000531323/ENST00000498385/ENST00000625385/ENST00000493331/ENST00000229277/ENST00000535366/ENST00000541477/ENST00000545045/ENST00000357424/ENST00000215754/ENST00000465752/ENST00000613839/ENST00000626906/ENST00000587023/ENST00000593123/ENST00000614837/ENST00000591249/ENST00000474578/ENST00000486493/ENST00000591096/ENST00000592136/ENST00000395633/ENST00000591660/ENST00000590265/ENST00000477305/ENST00000481972/ENST00000373713/ENST00000461067/ENST00000469186/ENST00000476285/ENST00000480183/ENST00000481255/ENST00000490492/ENST00000230236/ENST00000374662/ENST00000414463/ENST00000422433/ENST00000427295/ENST00000454191/ENST00000551765/ENST00000496858/ENST00000358752/ENST00000589478/ENST00000474660/ENST00000476007/ENST00000599849/ENST00000427569/ENST00000596657/ENST00000374436/ENST00000374443/ENST00000374450/ENST00000440766/ENST00000447927/ENST00000675032/ENST00000497275/ENST00000215375/ENST00000588538/ENST00000498148/ENST00000370355/ENST00000245812/ENST00000475412/ENST00000560913/ENST00000247225/ENST00000645915/ENST00000310455/ENST00000645121/ENST00000285599/ENST00000505907/ENST00000562001/ENST00000244571/ENST00000368467/ENST00000383409/ENST00000400062/ENST00000400063/ENST00000411456/ENST00000413532/ENST00000413655/ENST00000414455/ENST00000424790/ENST00000426149/ENST00000427126/ENST00000430482/ENST00000434464/ENST00000437889/ENST00000443533/ENST00000444699/ENST00000447101/ENST00000451411/ENST00000454138/ENST00000463913/ENST00000466207/ENST00000468346/ENST00000469161/ENST00000471096/ENST00000471801/ENST00000473167/ENST00000475648/ENST00000479982/ENST00000486346/ENST00000487443/ENST00000488668/ENST00000490871/ENST00000493926/ENST00000494205/ENST00000494351/ENST00000495450/ENST00000496782/ENST00000413287/ENST00000413343/ENST00000436457/ENST00000444893/ENST00000446426/ENST00000450563/ENST00000162749/ENST00000534885/ENST00000254101"
"GO:0140513","CC","GO:0140513","nuclear protein-containing complex",286,0.238177386482199,1.86847694779087,1.78165240420812e-07,1.5718194626306e-06,8.43215951165936e-07,4969,"tags=42%, list=21%, signal=34%","ENST00000300086/ENST00000314397/ENST00000448628/ENST00000457397/ENST00000459932/ENST00000494485/ENST00000274606/ENST00000581204/ENST00000463500/ENST00000482784/ENST00000581540/ENST00000367569/ENST00000424762/ENST00000452147/ENST00000580947/ENST00000453084/ENST00000456263/ENST00000581166/ENST00000369307/ENST00000481810/ENST00000225504/ENST00000577396/ENST00000534030/ENST00000302327/ENST00000355904/ENST00000505490/ENST00000302731/ENST00000529430/ENST00000533682/ENST00000504015/ENST00000484825/ENST00000398684/ENST00000492264/ENST00000322028/ENST00000610802/ENST00000314852/ENST00000403490/ENST00000585842/ENST00000611344/ENST00000611514/ENST00000611935/ENST00000614788/ENST00000615534/ENST00000615620/ENST00000616277/ENST00000616798/ENST00000617348/ENST00000619581/ENST00000621091/ENST00000611560/ENST00000611798/ENST00000612236/ENST00000612393/ENST00000613310/ENST00000613589/ENST00000613712/ENST00000613888/ENST00000614265/ENST00000614948/ENST00000614984/ENST00000615000/ENST00000615079/ENST00000615900/ENST00000615975/ENST00000616063/ENST00000616209/ENST00000617149/ENST00000617902/ENST00000618135/ENST00000619994/ENST00000622524/ENST00000622538/ENST00000622661/ENST00000216832/ENST00000295822/ENST00000334163/ENST00000221859/ENST00000586439/ENST00000586789/ENST00000589591/ENST00000592962/ENST00000457480/ENST00000479819/ENST00000525602/ENST00000303151/ENST00000615094/ENST00000569466/ENST00000315732/ENST00000330579/ENST00000538784/ENST00000672504/ENST00000673530/ENST00000377317/ENST00000231121/ENST00000293860/ENST00000589069/ENST00000471254/ENST00000602195/ENST00000604395/ENST00000604790/ENST00000625106/ENST00000302754/ENST00000369294/ENST00000305596/ENST00000672250/ENST00000672755/ENST00000672765/ENST00000673099/ENST00000673210/ENST00000673259/ENST00000566901/ENST00000613337/ENST00000613653/ENST00000614483/ENST00000614734/ENST00000615811/ENST00000617543/ENST00000618447/ENST00000619263/ENST00000619273/ENST00000527954"
"GO:0032526","BP","GO:0032526","response to retinoic acid",19,0.691665730604527,2.89585781506169,1.80709500495443e-07,1.59180529140122e-06,8.53937519397734e-07,2405,"tags=68%, list=10%, signal=62%","ENST00000383514/ENST00000428059/ENST00000436531/ENST00000436655/ENST00000437651/ENST00000438954/ENST00000442104/ENST00000443156/ENST00000451603/ENST00000451789/ENST00000456351/ENST00000458032/ENST00000619506"
"GO:0055038","CC","GO:0055038","recycling endosome membrane",15,0.749874150665495,2.92221575016614,1.81536462769084e-07,1.59662577732809e-06,8.56523510169923e-07,4167,"tags=87%, list=17%, signal=72%","ENST00000468663/ENST00000475452/ENST00000456487/ENST00000376630/ENST00000383597/ENST00000415289/ENST00000415649/ENST00000425603/ENST00000427936/ENST00000444683/ENST00000429840/ENST00000522181/ENST00000523719"
"GO:0006403","BP","GO:0006403","RNA localization",54,0.471848107510668,2.75206334653875,1.93245801315305e-07,1.69699543678117e-06,9.10367669678094e-07,717,"tags=33%, list=3%, signal=32%","ENST00000593503/ENST00000630901/ENST00000221801/ENST00000594443/ENST00000625241/ENST00000629964/ENST00000595545/ENST00000630954/ENST00000597224/ENST00000629606/ENST00000601274/ENST00000630592/ENST00000314397/ENST00000597634/ENST00000627797/ENST00000274606/ENST00000598417/ENST00000625673"
"GO:0030371","MF","GO:0030371","translation repressor activity",19,-0.728785929001739,-2.52648506787791,1.9779533118788e-07,1.7342791865137e-06,9.30368855082131e-07,4760,"tags=79%, list=20%, signal=63%","ENST00000610719/ENST00000616775/ENST00000632172/ENST00000632265/ENST00000633598/ENST00000632883/ENST00000632526/ENST00000327939/ENST00000619696/ENST00000620212/ENST00000631674/ENST00000632305/ENST00000633293/ENST00000340087/ENST00000425699"
"GO:0008418","MF","GO:0008418","protein-N-terminal asparagine amidohydrolase activity",22,-0.695372804272541,-2.49452582468612,2.15932666787362e-07,1.8904043896047e-06,1.01412355131488e-06,7324,"tags=100%, list=31%, signal=70%","ENST00000518125/ENST00000523984/ENST00000517609/ENST00000519199/ENST00000570292/ENST00000632878/ENST00000566419/ENST00000568320/ENST00000631580/ENST00000634013/ENST00000287706/ENST00000565187/ENST00000566542/ENST00000614882/ENST00000615632/ENST00000620176/ENST00000622833/ENST00000624579/ENST00000631717/ENST00000568738/ENST00000633749"
"GO:0050890","BP","GO:0050890","cognition",63,-0.498005908416763,-2.31186087191431,2.16676564396625e-07,1.89401199016223e-06,1.01605887939032e-06,2943,"tags=43%, list=12%, signal=38%","ENST00000427980/ENST00000566419/ENST00000568320/ENST00000631580/ENST00000634013/ENST00000287706/ENST00000565187/ENST00000566542/ENST00000614882/ENST00000615632/ENST00000620176/ENST00000622833/ENST00000624579/ENST00000631717/ENST00000265431/ENST00000469032/ENST00000403751/ENST00000430487/ENST00000568738/ENST00000633749/ENST00000372591/ENST00000642843/ENST00000643531/ENST00000652409/ENST00000634970/ENST00000518457/ENST00000634773"
"GO:0008157","MF","GO:0008157","protein phosphatase 1 binding",55,-0.531070641143808,-2.41888253192609,2.3373616964591e-07,2.04000926045696e-06,1.09438035972952e-06,10272,"tags=93%, list=43%, signal=53%","ENST00000376758/ENST00000376763/ENST00000376765/ENST00000376769/ENST00000376772/ENST00000376773/ENST00000412077/ENST00000414032/ENST00000414618/ENST00000417223/ENST00000418211/ENST00000422273/ENST00000428563/ENST00000429382/ENST00000430828/ENST00000430959/ENST00000431424/ENST00000433942/ENST00000434591/ENST00000436591/ENST00000436833/ENST00000437937/ENST00000439463/ENST00000441553/ENST00000444101/ENST00000444994/ENST00000446310/ENST00000448210/ENST00000448378/ENST00000448550/ENST00000449435/ENST00000450177/ENST00000451993/ENST00000452227/ENST00000452679/ENST00000455350/ENST00000431977/ENST00000433662/ENST00000437171/ENST00000449087/ENST00000455887/ENST00000458506/ENST00000383612/ENST00000400654/ENST00000400655/ENST00000400656/ENST00000400657/ENST00000400658/ENST00000025301/ENST00000238994/ENST00000370996"
"GO:0001912","BP","GO:0001912","positive regulation of leukocyte mediated cytotoxicity",9,0.869516263552961,2.72890895117962,2.51868575875194e-07,2.17170065120183e-06,1.16502732902042e-06,3138,"tags=100%, list=13%, signal=87%","ENST00000437784/ENST00000444645/ENST00000376630/ENST00000383597/ENST00000415289/ENST00000415649/ENST00000425603/ENST00000427936/ENST00000444683"
"GO:0001913","BP","GO:0001913","T cell mediated cytotoxicity",9,0.869516263552961,2.72890895117962,2.51868575875194e-07,2.17170065120183e-06,1.16502732902042e-06,3138,"tags=100%, list=13%, signal=87%","ENST00000437784/ENST00000444645/ENST00000376630/ENST00000383597/ENST00000415289/ENST00000415649/ENST00000425603/ENST00000427936/ENST00000444683"
"GO:0001914","BP","GO:0001914","regulation of T cell mediated cytotoxicity",9,0.869516263552961,2.72890895117962,2.51868575875194e-07,2.17170065120183e-06,1.16502732902042e-06,3138,"tags=100%, list=13%, signal=87%","ENST00000437784/ENST00000444645/ENST00000376630/ENST00000383597/ENST00000415289/ENST00000415649/ENST00000425603/ENST00000427936/ENST00000444683"
"GO:0001916","BP","GO:0001916","positive regulation of T cell mediated cytotoxicity",9,0.869516263552961,2.72890895117962,2.51868575875194e-07,2.17170065120183e-06,1.16502732902042e-06,3138,"tags=100%, list=13%, signal=87%","ENST00000437784/ENST00000444645/ENST00000376630/ENST00000383597/ENST00000415289/ENST00000415649/ENST00000425603/ENST00000427936/ENST00000444683"
"GO:0002861","BP","GO:0002861","regulation of inflammatory response to antigenic stimulus",9,0.869516263552961,2.72890895117962,2.51868575875194e-07,2.17170065120183e-06,1.16502732902042e-06,3138,"tags=100%, list=13%, signal=87%","ENST00000437784/ENST00000444645/ENST00000376630/ENST00000383597/ENST00000415289/ENST00000415649/ENST00000425603/ENST00000427936/ENST00000444683"
"GO:0031343","BP","GO:0031343","positive regulation of cell killing",9,0.869516263552961,2.72890895117962,2.51868575875194e-07,2.17170065120183e-06,1.16502732902042e-06,3138,"tags=100%, list=13%, signal=87%","ENST00000437784/ENST00000444645/ENST00000376630/ENST00000383597/ENST00000415289/ENST00000415649/ENST00000425603/ENST00000427936/ENST00000444683"
"GO:0042608","MF","GO:0042608","T cell receptor binding",9,0.869516263552961,2.72890895117962,2.51868575875194e-07,2.17170065120183e-06,1.16502732902042e-06,3138,"tags=100%, list=13%, signal=87%","ENST00000437784/ENST00000444645/ENST00000376630/ENST00000383597/ENST00000415289/ENST00000415649/ENST00000425603/ENST00000427936/ENST00000444683"
"GO:0016863","MF","GO:0016863","intramolecular oxidoreductase activity, transposing C=C bonds",8,0.895625703682082,2.69611964809295,2.49390811926795e-07,2.17170065120183e-06,1.16502732902042e-06,2511,"tags=100%, list=10%, signal=90%","ENST00000498385/ENST00000625385/ENST00000493331/ENST00000215754/ENST00000465752/ENST00000613839/ENST00000626906/ENST00000629936"
"GO:0045824","BP","GO:0045824","negative regulation of innate immune response",19,0.684671531248109,2.86657458478125,2.54034150101812e-07,2.1870692741797e-06,1.17327195784103e-06,3138,"tags=79%, list=13%, signal=69%","ENST00000221975/ENST00000593863/ENST00000600467/ENST00000598399/ENST00000598742/ENST00000598261/ENST00000598466/ENST00000601492/ENST00000376630/ENST00000383597/ENST00000415289/ENST00000415649/ENST00000425603/ENST00000427936/ENST00000444683"
"GO:0030141","CC","GO:0030141","secretory granule",72,0.391517216326682,2.45176628357996,2.65128802147237e-07,2.279149401591e-06,1.22266912721356e-06,5353,"tags=57%, list=22%, signal=44%","ENST00000498385/ENST00000625385/ENST00000357424/ENST00000215754/ENST00000465752/ENST00000613839/ENST00000626906/ENST00000468663/ENST00000475452/ENST00000271638/ENST00000478109/ENST00000372330/ENST00000470017/ENST00000398684/ENST00000492264/ENST00000340384/ENST00000604929/ENST00000412616/ENST00000633529/ENST00000456487/ENST00000432458/ENST00000481915/ENST00000472985/ENST00000273130/ENST00000535656/ENST00000631677/ENST00000429840/ENST00000633319/ENST00000612525/ENST00000615778/ENST00000617111/ENST00000620445/ENST00000621065/ENST00000622146/ENST00000631540/ENST00000632458/ENST00000223095/ENST00000631495/ENST00000631986/ENST00000338592/ENST00000431089"
"GO:0002428","BP","GO:0002428","antigen processing and presentation of peptide antigen via MHC class Ib",18,0.718034291435484,2.98825070885627,2.75305235520419e-07,2.35598543380892e-06,1.26388847175712e-06,6777,"tags=100%, list=28%, signal=72%","ENST00000376630/ENST00000383597/ENST00000415289/ENST00000415649/ENST00000425603/ENST00000427936/ENST00000444683/ENST00000383118/ENST00000383239/ENST00000419142/ENST00000443713/ENST00000612574/ENST00000613095/ENST00000619283/ENST00000620674/ENST00000452371/ENST00000455842/ENST00000457634"
"GO:0002475","BP","GO:0002475","antigen processing and presentation via MHC class Ib",18,0.718034291435484,2.98825070885627,2.75305235520419e-07,2.35598543380892e-06,1.26388847175712e-06,6777,"tags=100%, list=28%, signal=72%","ENST00000376630/ENST00000383597/ENST00000415289/ENST00000415649/ENST00000425603/ENST00000427936/ENST00000444683/ENST00000383118/ENST00000383239/ENST00000419142/ENST00000443713/ENST00000612574/ENST00000613095/ENST00000619283/ENST00000620674/ENST00000452371/ENST00000455842/ENST00000457634"
"GO:0002476","BP","GO:0002476","antigen processing and presentation of endogenous peptide antigen via MHC class Ib",18,0.718034291435484,2.98825070885627,2.75305235520419e-07,2.35598543380892e-06,1.26388847175712e-06,6777,"tags=100%, list=28%, signal=72%","ENST00000376630/ENST00000383597/ENST00000415289/ENST00000415649/ENST00000425603/ENST00000427936/ENST00000444683/ENST00000383118/ENST00000383239/ENST00000419142/ENST00000443713/ENST00000612574/ENST00000613095/ENST00000619283/ENST00000620674/ENST00000452371/ENST00000455842/ENST00000457634"
"GO:0140535","CC","GO:0140535","intracellular protein-containing complex",207,0.261839483616699,1.99108873113021,2.80129246788221e-07,2.39367925249575e-06,1.2841096421477e-06,4111,"tags=42%, list=17%, signal=35%","ENST00000630040/ENST00000630169/ENST00000630535/ENST00000481810/ENST00000595985/ENST00000629713/ENST00000625526/ENST00000626997/ENST00000628720/ENST00000629243/ENST00000673102/ENST00000630544/ENST00000534030/ENST00000355904/ENST00000626820/ENST00000627703/ENST00000672006/ENST00000317378/ENST00000426877/ENST00000596148/ENST00000537239/ENST00000672457/ENST00000673277/ENST00000673309/ENST00000314355/ENST00000499038/ENST00000398684/ENST00000492264/ENST00000510021/ENST00000322028/ENST00000673612/ENST00000585842/ENST00000341298/ENST00000368399/ENST00000507277/ENST00000511807/ENST00000672061/ENST00000399630/ENST00000425784/ENST00000427919/ENST00000446855/ENST00000447073/ENST00000449883/ENST00000458543/ENST00000334163/ENST00000566008/ENST00000368400/ENST00000221859/ENST00000586439/ENST00000586789/ENST00000589591/ENST00000592962/ENST00000631071/ENST00000479819/ENST00000383236/ENST00000383238/ENST00000416134/ENST00000416564/ENST00000421445/ENST00000429645/ENST00000435978/ENST00000436627/ENST00000438442/ENST00000441960/ENST00000446762/ENST00000452573/ENST00000455660/ENST00000457261/ENST00000551765/ENST00000671885/ENST00000496858/ENST00000379485/ENST00000247977/ENST00000586651/ENST00000588922/ENST00000589626/ENST00000157812/ENST00000455878/ENST00000593455/ENST00000626754/ENST00000629691/ENST00000630857/ENST00000506787/ENST00000601697/ENST00000629210/ENST00000293860"
"GO:0043030","BP","GO:0043030","regulation of macrophage activation",8,0.893351330526398,2.68927305790809,2.95030360919537e-07,2.51723961155264e-06,1.35039465016904e-06,802,"tags=75%, list=3%, signal=73%","ENST00000498385/ENST00000625385/ENST00000215754/ENST00000465752/ENST00000613839/ENST00000626906"
"GO:0002708","BP","GO:0002708","positive regulation of lymphocyte mediated immunity",10,0.856290921222737,2.81481778566648,3.0602627254638e-07,2.60327565379246e-06,1.3965494185229e-06,3456,"tags=100%, list=14%, signal=86%","ENST00000437784/ENST00000444645/ENST00000376630/ENST00000383597/ENST00000415289/ENST00000415649/ENST00000425603/ENST00000427936/ENST00000444683/ENST00000426847"
"GO:0002711","BP","GO:0002711","positive regulation of T cell mediated immunity",10,0.856290921222737,2.81481778566648,3.0602627254638e-07,2.60327565379246e-06,1.3965494185229e-06,3456,"tags=100%, list=14%, signal=86%","ENST00000437784/ENST00000444645/ENST00000376630/ENST00000383597/ENST00000415289/ENST00000415649/ENST00000425603/ENST00000427936/ENST00000444683/ENST00000426847"
"GO:0060326","BP","GO:0060326","cell chemotaxis",43,0.492391255097685,2.73477361287107,3.27303499588259e-07,2.78013151138361e-06,1.49142525110001e-06,2511,"tags=47%, list=10%, signal=42%","ENST00000498385/ENST00000625385/ENST00000215754/ENST00000465752/ENST00000613839/ENST00000626906/ENST00000369750/ENST00000535040/ENST00000543496/ENST00000634817/ENST00000634826/ENST00000221975/ENST00000593863/ENST00000600467/ENST00000598399/ENST00000598742/ENST00000598261/ENST00000598466/ENST00000601492/ENST00000629936"
"GO:0031060","BP","GO:0031060","regulation of histone methylation",34,0.559011224058323,2.8181387826799,3.33745273643035e-07,2.8266638116745e-06,1.51638790029895e-06,689,"tags=29%, list=3%, signal=29%","ENST00000448628/ENST00000457397/ENST00000459932/ENST00000494485/ENST00000463500/ENST00000482784/ENST00000424762/ENST00000452147/ENST00000453084/ENST00000456263"
"GO:0032368","BP","GO:0032368","regulation of lipid transport",27,0.589639024865849,2.73388953799454,3.33772145947549e-07,2.8266638116745e-06,1.51638790029895e-06,4030,"tags=74%, list=17%, signal=62%","ENST00000498385/ENST00000625385/ENST00000215754/ENST00000465752/ENST00000613839/ENST00000626906/ENST00000546954/ENST00000442303/ENST00000449367/ENST00000463406/ENST00000474120/ENST00000482199/ENST00000480497/ENST00000223136/ENST00000473527/ENST00000302432/ENST00000373713/ENST00000497275/ENST00000435848/ENST00000498148"
"GO:0050688","BP","GO:0050688","regulation of defense response to virus",21,0.644993859488525,2.80703690451271,3.38692876361377e-07,2.86408731595665e-06,1.5364640582226e-06,2405,"tags=62%, list=10%, signal=56%","ENST00000383514/ENST00000428059/ENST00000436531/ENST00000436655/ENST00000437651/ENST00000438954/ENST00000442104/ENST00000443156/ENST00000451603/ENST00000451789/ENST00000456351/ENST00000458032/ENST00000619506"
"GO:0051879","MF","GO:0051879","Hsp90 protein binding",14,0.755077278353845,2.87223938777725,3.57776693832692e-07,3.0209901899364e-06,1.62063594263361e-06,4599,"tags=86%, list=19%, signal=69%","ENST00000588498/ENST00000589755/ENST00000593124/ENST00000512699/ENST00000589625/ENST00000589629/ENST00000222005/ENST00000591248/ENST00000647443/ENST00000307720/ENST00000589331/ENST00000590632"
"GO:0016811","MF","GO:0016811","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",24,-0.667315062451631,-2.45341700739388,3.66222865539995e-07,3.0877402016282e-06,1.65644455547826e-06,7324,"tags=92%, list=31%, signal=64%","ENST00000287387/ENST00000518125/ENST00000523984/ENST00000517609/ENST00000519199/ENST00000570292/ENST00000632878/ENST00000566419/ENST00000568320/ENST00000631580/ENST00000634013/ENST00000287706/ENST00000565187/ENST00000566542/ENST00000614882/ENST00000615632/ENST00000620176/ENST00000622833/ENST00000624579/ENST00000631717/ENST00000568738/ENST00000633749"
"GO:0007605","BP","GO:0007605","sensory perception of sound",5,0.95459472981988,2.33975427495539,3.67575294316747e-07,3.09001440347569e-06,1.6576645704479e-06,1094,"tags=100%, list=5%, signal=95%","ENST00000215570/ENST00000591871/ENST00000257245/ENST00000525158/ENST00000525587"
"GO:0050954","BP","GO:0050954","sensory perception of mechanical stimulus",5,0.95459472981988,2.33975427495539,3.67575294316747e-07,3.09001440347569e-06,1.6576645704479e-06,1094,"tags=100%, list=5%, signal=95%","ENST00000215570/ENST00000591871/ENST00000257245/ENST00000525158/ENST00000525587"
"GO:0000900","MF","GO:0000900","mRNA regulatory element binding translation repressor activity",12,-0.802018601159444,-2.41434108472668,3.93973349917837e-07,3.29736052981087e-06,1.76889716763542e-06,4760,"tags=100%, list=20%, signal=80%","ENST00000616775/ENST00000632172/ENST00000632265/ENST00000633598/ENST00000632883/ENST00000632526/ENST00000619696/ENST00000620212/ENST00000631674/ENST00000632305/ENST00000633293"
"GO:1900365","BP","GO:1900365","positive regulation of mRNA polyadenylation",12,-0.802018601159444,-2.41434108472668,3.93973349917837e-07,3.29736052981087e-06,1.76889716763542e-06,4760,"tags=100%, list=20%, signal=80%","ENST00000616775/ENST00000632172/ENST00000632265/ENST00000633598/ENST00000632883/ENST00000632526/ENST00000619696/ENST00000620212/ENST00000631674/ENST00000632305/ENST00000633293"
"GO:2000766","BP","GO:2000766","negative regulation of cytoplasmic translation",12,-0.802018601159444,-2.41434108472668,3.93973349917837e-07,3.29736052981087e-06,1.76889716763542e-06,4760,"tags=100%, list=20%, signal=80%","ENST00000616775/ENST00000632172/ENST00000632265/ENST00000633598/ENST00000632883/ENST00000632526/ENST00000619696/ENST00000620212/ENST00000631674/ENST00000632305/ENST00000633293"
