"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0008150","BP","GO:0008150","biological_process",617,-0.185235966524668,-1.70947669829957,3.72079349408622e-06,3.30961026400727e-05,1.62652186265117e-05,561,"tags=19%, list=12%, signal=19%","ENST00000250055/ENST00000538513/ENST00000672303/ENST00000673024/ENST00000587065/ENST00000589589/ENST00000378988/ENST00000521862/ENST00000265634/ENST00000398684/ENST00000492264/ENST00000372299/ENST00000246535/ENST00000587385/ENST00000617994/ENST00000585821/ENST00000412117/ENST00000297596/ENST00000396194/ENST00000625909/ENST00000626953/ENST00000628759/ENST00000525767/ENST00000529964/ENST00000595291/ENST00000600070/ENST00000634958/ENST00000635267/ENST00000563496/ENST00000612688/ENST00000440428/ENST00000576892/ENST00000614851/ENST00000620088/ENST00000621629/ENST00000313368/ENST00000396137/ENST00000527249/ENST00000372876/ENST00000470464/ENST00000475528/ENST00000486105/ENST00000494413/ENST00000495194/ENST00000412443/ENST00000416932/ENST00000419893/ENST00000420257/ENST00000421042/ENST00000421608/ENST00000423247/ENST00000426219/ENST00000448939/ENST00000452530/ENST00000454094/ENST00000456791/ENST00000457078/ENST00000457111/ENST00000457970/ENST00000302327/ENST00000564195/ENST00000371442/ENST00000332372/ENST00000375156/ENST00000425378/ENST00000443350/ENST00000456854/ENST00000598928/ENST00000282308/ENST00000634955/ENST00000647542/ENST00000529973/ENST00000614050/ENST00000617897/ENST00000357949/ENST00000626640/ENST00000550190/ENST00000375406/ENST00000617065/ENST00000638300/ENST00000640487/ENST00000357424/ENST00000370370/ENST00000229277/ENST00000535366/ENST00000541477/ENST00000545045/ENST00000300086/ENST00000333437/ENST00000235382/ENST00000614368/ENST00000631730/ENST00000643904/ENST00000644725/ENST00000430431/ENST00000414264/ENST00000594536/ENST00000598384/ENST00000599605/ENST00000600486/ENST00000602051/ENST00000612853/ENST00000628562/ENST00000383560/ENST00000400509/ENST00000416336/ENST00000416884/ENST00000429592/ENST00000435856/ENST00000436988/ENST00000439190/ENST00000446599/ENST00000450236/ENST00000527879/ENST00000216115/ENST00000302097/ENST00000620282"
"GO:0022613","BP","GO:0022613","ribonucleoprotein complex biogenesis",28,-0.548038176033934,-2.570519327535,4.14930607130779e-06,3.65583970257497e-05,1.79667777419404e-05,2160,"tags=100%, list=46%, signal=55%","ENST00000432609/ENST00000457382/ENST00000476583/ENST00000481795/ENST00000490155/ENST00000473848/ENST00000477631/ENST00000479787/ENST00000469633/ENST00000477482/ENST00000481076/ENST00000525936/ENST00000316052/ENST00000298283/ENST00000527954/ENST00000634206/ENST00000612237/ENST00000620341/ENST00000620953/ENST00000631439/ENST00000632444/ENST00000632796/ENST00000632872/ENST00000633206/ENST00000274606/ENST00000314397/ENST00000322177"
"GO:0048870","BP","GO:0048870","cell motility",55,0.458569507557235,2.36454653364826,4.13855813329425e-06,3.65583970257497e-05,1.79667777419404e-05,757,"tags=47%, list=16%, signal=40%","ENST00000371225/ENST00000513778/ENST00000296370/ENST00000606017/ENST00000619133/ENST00000631491/ENST00000632061/ENST00000633217/ENST00000633382/ENST00000507152/ENST00000519728/ENST00000520220/ENST00000366691/ENST00000646945/ENST00000340087/ENST00000425699/ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959/ENST00000614211/ENST00000631962/ENST00000632221"
"GO:0051674","BP","GO:0051674","localization of cell",55,0.458569507557235,2.36454653364826,4.13855813329425e-06,3.65583970257497e-05,1.79667777419404e-05,757,"tags=47%, list=16%, signal=40%","ENST00000371225/ENST00000513778/ENST00000296370/ENST00000606017/ENST00000619133/ENST00000631491/ENST00000632061/ENST00000633217/ENST00000633382/ENST00000507152/ENST00000519728/ENST00000520220/ENST00000366691/ENST00000646945/ENST00000340087/ENST00000425699/ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959/ENST00000614211/ENST00000631962/ENST00000632221"
"GO:1901360","BP","GO:1901360","organic cyclic compound metabolic process",186,-0.272422417506779,-2.12341143532609,4.24282821326438e-06,3.72648402504636e-05,1.83139622313696e-05,1305,"tags=43%, list=28%, signal=32%","ENST00000537226/ENST00000650709/ENST00000554706/ENST00000619922/ENST00000633392/ENST00000634206/ENST00000612237/ENST00000620341/ENST00000620953/ENST00000631439/ENST00000632444/ENST00000632796/ENST00000632872/ENST00000633206/ENST00000369448/ENST00000475412/ENST00000506657/ENST00000474660/ENST00000476007/ENST00000274606/ENST00000477305/ENST00000481972/ENST00000270812/ENST00000374266/ENST00000243440/ENST00000471382/ENST00000478275/ENST00000558034/ENST00000314397/ENST00000322177/ENST00000544719/ENST00000614994/ENST00000599837/ENST00000484386/ENST00000626630/ENST00000628995/ENST00000630464/ENST00000630479/ENST00000396969/ENST00000595992/ENST00000510882/ENST00000377294/ENST00000607527/ENST00000593036/ENST00000250055/ENST00000538513/ENST00000378988/ENST00000398684/ENST00000492264/ENST00000372299/ENST00000412117/ENST00000625909/ENST00000626953/ENST00000628759/ENST00000563496/ENST00000612688/ENST00000440428/ENST00000576892/ENST00000614851/ENST00000620088/ENST00000621629/ENST00000313368/ENST00000396137/ENST00000302327/ENST00000371442/ENST00000332372/ENST00000598928/ENST00000282308/ENST00000634955/ENST00000357949/ENST00000626640/ENST00000229277/ENST00000535366/ENST00000541477/ENST00000545045/ENST00000300086/ENST00000333437/ENST00000527879/ENST00000302097/ENST00000620282"
"GO:0000307","CC","GO:0000307","cyclin-dependent protein kinase holoenzyme complex",5,-0.923174335162516,-2.2966654638017,4.64337199905047e-06,4.04016759917382e-05,1.9855573329273e-05,370,"tags=100%, list=8%, signal=92%","ENST00000576892/ENST00000614851/ENST00000620088/ENST00000621629"
"GO:0016538","MF","GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity",5,-0.923174335162516,-2.2966654638017,4.64337199905047e-06,4.04016759917382e-05,1.9855573329273e-05,370,"tags=100%, list=8%, signal=92%","ENST00000576892/ENST00000614851/ENST00000620088/ENST00000621629"
"GO:1902554","CC","GO:1902554","serine/threonine protein kinase complex",5,-0.923174335162516,-2.2966654638017,4.64337199905047e-06,4.04016759917382e-05,1.9855573329273e-05,370,"tags=100%, list=8%, signal=92%","ENST00000576892/ENST00000614851/ENST00000620088/ENST00000621629"
"GO:0030425","CC","GO:0030425","dendrite",14,-0.697500713470776,-2.51383338264572,5.51022178834268e-06,4.5385354742691e-05,2.23048231799307e-05,1294,"tags=93%, list=27%, signal=68%","ENST00000287585/ENST00000260447/ENST00000558467/ENST00000559932/ENST00000679020/ENST00000496112/ENST00000447123/ENST00000677090/ENST00000424864/ENST00000558670/ENST00000559445/ENST00000396969/ENST00000595992"
"GO:0097447","CC","GO:0097447","dendritic tree",14,-0.697500713470776,-2.51383338264572,5.51022178834268e-06,4.5385354742691e-05,2.23048231799307e-05,1294,"tags=93%, list=27%, signal=68%","ENST00000287585/ENST00000260447/ENST00000558467/ENST00000559932/ENST00000679020/ENST00000496112/ENST00000447123/ENST00000677090/ENST00000424864/ENST00000558670/ENST00000559445/ENST00000396969/ENST00000595992"
"GO:0016874","MF","GO:0016874","ligase activity",15,0.701666896869504,2.46563812482215,5.69749107839427e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=67%, list=13%, signal=58%","ENST00000264221/ENST00000399688/ENST00000514888/ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0000275","CC","GO:0000275","mitochondrial proton-transporting ATP synthase complex, catalytic sector F(1)",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0005753","CC","GO:0005753","mitochondrial proton-transporting ATP synthase complex",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0005754","CC","GO:0005754","mitochondrial proton-transporting ATP synthase, catalytic core",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0006929","BP","GO:0006929","substrate-dependent cell migration",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0006933","BP","GO:0006933","negative regulation of cell adhesion involved in substrate-bound cell migration",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0009295","CC","GO:0009295","nucleoid",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0009678","MF","GO:0009678","pyrophosphate hydrolysis-driven proton transmembrane transporter activity",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0010594","BP","GO:0010594","regulation of endothelial cell migration",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0010595","BP","GO:0010595","positive regulation of endothelial cell migration",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0015252","MF","GO:0015252","proton channel activity",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0019829","MF","GO:0019829","ATPase-coupled cation transmembrane transporter activity",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0033178","CC","GO:0033178","proton-transporting two-sector ATPase complex, catalytic domain",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0042288","MF","GO:0042288","MHC class I protein binding",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0042625","MF","GO:0042625","ATPase-coupled ion transmembrane transporter activity",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0042645","CC","GO:0042645","mitochondrial nucleoid",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0043532","MF","GO:0043532","angiostatin binding",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0043534","BP","GO:0043534","blood vessel endothelial cell migration",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0043535","BP","GO:0043535","regulation of blood vessel endothelial cell migration",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0043536","BP","GO:0043536","positive regulation of blood vessel endothelial cell migration",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0044769","MF","GO:0044769","ATPase activity, coupled to transmembrane movement of ions, rotational mechanism",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0045259","CC","GO:0045259","proton-transporting ATP synthase complex",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0045261","CC","GO:0045261","proton-transporting ATP synthase complex, catalytic core F(1)",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0045267","CC","GO:0045267","proton-transporting ATP synthase, catalytic core",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0046933","MF","GO:0046933","proton-transporting ATP synthase activity, rotational mechanism",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0046961","MF","GO:0046961","proton-transporting ATPase activity, rotational mechanism",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0098760","BP","GO:0098760","response to interleukin-7",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0098761","BP","GO:0098761","cellular response to interleukin-7",7,0.868665540540541,2.30178673329777,5.76863620968683e-06,4.5385354742691e-05,2.23048231799307e-05,629,"tags=100%, list=13%, signal=87%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959"
"GO:0006094","BP","GO:0006094","gluconeogenesis",5,-0.921485859012241,-2.29246488682173,5.32287583772628e-06,4.5385354742691e-05,2.23048231799307e-05,378,"tags=100%, list=8%, signal=92%","ENST00000229277/ENST00000535366/ENST00000541477/ENST00000545045"
"GO:0016051","BP","GO:0016051","carbohydrate biosynthetic process",5,-0.921485859012241,-2.29246488682173,5.32287583772628e-06,4.5385354742691e-05,2.23048231799307e-05,378,"tags=100%, list=8%, signal=92%","ENST00000229277/ENST00000535366/ENST00000541477/ENST00000545045"
"GO:0019319","BP","GO:0019319","hexose biosynthetic process",5,-0.921485859012241,-2.29246488682173,5.32287583772628e-06,4.5385354742691e-05,2.23048231799307e-05,378,"tags=100%, list=8%, signal=92%","ENST00000229277/ENST00000535366/ENST00000541477/ENST00000545045"
"GO:0046364","BP","GO:0046364","monosaccharide biosynthetic process",5,-0.921485859012241,-2.29246488682173,5.32287583772628e-06,4.5385354742691e-05,2.23048231799307e-05,378,"tags=100%, list=8%, signal=92%","ENST00000229277/ENST00000535366/ENST00000541477/ENST00000545045"
"GO:0031326","BP","GO:0031326","regulation of cellular biosynthetic process",108,-0.32905731527982,-2.24435850913536,6.35973778605713e-06,4.98953585293752e-05,2.45212834802439e-05,1073,"tags=42%, list=23%, signal=33%","ENST00000270812/ENST00000374266/ENST00000243440/ENST00000471382/ENST00000478275/ENST00000558034/ENST00000544719/ENST00000614994/ENST00000626630/ENST00000628995/ENST00000630464/ENST00000630479/ENST00000396969/ENST00000595992/ENST00000510882/ENST00000377294/ENST00000250055/ENST00000538513/ENST00000378988/ENST00000372299/ENST00000412117/ENST00000625909/ENST00000626953/ENST00000628759/ENST00000563496/ENST00000612688/ENST00000440428/ENST00000576892/ENST00000614851/ENST00000620088/ENST00000621629/ENST00000313368/ENST00000396137/ENST00000302327/ENST00000332372/ENST00000598928/ENST00000282308/ENST00000634955/ENST00000357949/ENST00000626640/ENST00000357424/ENST00000300086/ENST00000235382/ENST00000302097/ENST00000620282"
"GO:0006119","BP","GO:0006119","oxidative phosphorylation",13,0.722115295871588,2.41995764044729,6.53603738120889e-06,5.07087566825457e-05,2.49210314184105e-05,899,"tags=77%, list=19%, signal=63%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959/ENST00000318911/ENST00000533444/ENST00000525122"
"GO:0009060","BP","GO:0009060","aerobic respiration",13,0.722115295871588,2.41995764044729,6.53603738120889e-06,5.07087566825457e-05,2.49210314184105e-05,899,"tags=77%, list=19%, signal=63%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959/ENST00000318911/ENST00000533444/ENST00000525122"
"GO:0015980","BP","GO:0015980","energy derivation by oxidation of organic compounds",13,0.722115295871588,2.41995764044729,6.53603738120889e-06,5.07087566825457e-05,2.49210314184105e-05,899,"tags=77%, list=19%, signal=63%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959/ENST00000318911/ENST00000533444/ENST00000525122"
"GO:0045333","BP","GO:0045333","cellular respiration",13,0.722115295871588,2.41995764044729,6.53603738120889e-06,5.07087566825457e-05,2.49210314184105e-05,899,"tags=77%, list=19%, signal=63%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959/ENST00000318911/ENST00000533444/ENST00000525122"
"GO:1990837","MF","GO:1990837","sequence-specific double-stranded DNA binding",51,-0.424781954778075,-2.39006930983548,6.68262665751355e-06,5.17024272976048e-05,2.540937501501e-05,1045,"tags=47%, list=22%, signal=37%","ENST00000243440/ENST00000471382/ENST00000478275/ENST00000544719/ENST00000614994/ENST00000626630/ENST00000628995/ENST00000630464/ENST00000377294/ENST00000250055/ENST00000538513/ENST00000372299/ENST00000625909/ENST00000626953/ENST00000628759/ENST00000563496/ENST00000313368/ENST00000332372/ENST00000598928/ENST00000282308/ENST00000634955/ENST00000626640/ENST00000302097/ENST00000620282"
"GO:0070098","BP","GO:0070098","chemokine-mediated signaling pathway",7,-0.850237756455205,-2.34274721031492,7.11369267558507e-06,5.44343661449564e-05,2.67519978340676e-05,276,"tags=71%, list=6%, signal=67%","ENST00000371442/ENST00000614050/ENST00000617897/ENST00000614368/ENST00000631730"
"GO:1990868","BP","GO:1990868","response to chemokine",7,-0.850237756455205,-2.34274721031492,7.11369267558507e-06,5.44343661449564e-05,2.67519978340676e-05,276,"tags=71%, list=6%, signal=67%","ENST00000371442/ENST00000614050/ENST00000617897/ENST00000614368/ENST00000631730"
"GO:1990869","BP","GO:1990869","cellular response to chemokine",7,-0.850237756455205,-2.34274721031492,7.11369267558507e-06,5.44343661449564e-05,2.67519978340676e-05,276,"tags=71%, list=6%, signal=67%","ENST00000371442/ENST00000614050/ENST00000617897/ENST00000614368/ENST00000631730"
"GO:0005488","MF","GO:0005488","binding",589,-0.180401857935513,-1.63924955164686,7.07475061110616e-06,5.44343661449564e-05,2.67519978340676e-05,1215,"tags=35%, list=26%, signal=30%","ENST00000634206/ENST00000536020/ENST00000301050/ENST00000547230/ENST00000548860/ENST00000551544/ENST00000612237/ENST00000620341/ENST00000620953/ENST00000631439/ENST00000632444/ENST00000632796/ENST00000632872/ENST00000633206/ENST00000262932/ENST00000218721/ENST00000369448/ENST00000616143/ENST00000535175/ENST00000506657/ENST00000289316/ENST00000260447/ENST00000558467/ENST00000559932/ENST00000274606/ENST00000433642/ENST00000270812/ENST00000374266/ENST00000243440/ENST00000471382/ENST00000478275/ENST00000558034/ENST00000679020/ENST00000622947/ENST00000314397/ENST00000322177/ENST00000395771/ENST00000613420/ENST00000468782/ENST00000544719/ENST00000614994/ENST00000359751/ENST00000368409/ENST00000595816/ENST00000407280/ENST00000496112/ENST00000435267/ENST00000440930/ENST00000461913/ENST00000464657/ENST00000480120/ENST00000486590/ENST00000487148/ENST00000600463/ENST00000599837/ENST00000481915/ENST00000432458/ENST00000480677/ENST00000526877/ENST00000447123/ENST00000677090/ENST00000300433/ENST00000507382/ENST00000484386/ENST00000427683/ENST00000626630/ENST00000628995/ENST00000630464/ENST00000424864/ENST00000558670/ENST00000559445/ENST00000630479/ENST00000472985/ENST00000273130/ENST00000396969/ENST00000595992/ENST00000510882/ENST00000393877/ENST00000527413/ENST00000602845/ENST00000243213/ENST00000371936/ENST00000377294/ENST00000672191/ENST00000672750/ENST00000607527/ENST00000593036/ENST00000373044/ENST00000634301/ENST00000637974/ENST00000221804/ENST00000308022/ENST00000545682/ENST00000307751/ENST00000634573/ENST00000468597/ENST00000250055/ENST00000538513/ENST00000672303/ENST00000673024/ENST00000587065/ENST00000589589/ENST00000378988/ENST00000521862/ENST00000265634/ENST00000398684/ENST00000492264/ENST00000372299/ENST00000246535/ENST00000587385/ENST00000585821/ENST00000543661/ENST00000535813/ENST00000412117/ENST00000297596/ENST00000396194/ENST00000625909/ENST00000626953/ENST00000628759/ENST00000525767/ENST00000529964/ENST00000595291/ENST00000600070/ENST00000634958/ENST00000635267/ENST00000563496/ENST00000440428/ENST00000576892/ENST00000614851/ENST00000620088/ENST00000621629/ENST00000313368/ENST00000396137/ENST00000527249/ENST00000372876/ENST00000470464/ENST00000475528/ENST00000486105/ENST00000494413/ENST00000495194/ENST00000412443/ENST00000416932/ENST00000419893/ENST00000420257/ENST00000421042/ENST00000421608/ENST00000423247/ENST00000426219/ENST00000448939/ENST00000452530/ENST00000454094/ENST00000456791/ENST00000457078/ENST00000457111/ENST00000457970/ENST00000302327/ENST00000564195/ENST00000371442/ENST00000569691/ENST00000332372/ENST00000375156/ENST00000425378/ENST00000443350/ENST00000456854/ENST00000598928/ENST00000282308/ENST00000570794/ENST00000634955/ENST00000647542/ENST00000529973/ENST00000614050/ENST00000617897/ENST00000357949/ENST00000626640/ENST00000550190/ENST00000375406/ENST00000617065/ENST00000638300/ENST00000640487/ENST00000357424/ENST00000370370/ENST00000229277/ENST00000535366/ENST00000541477/ENST00000545045/ENST00000300086/ENST00000333437/ENST00000235382/ENST00000647205/ENST00000614368/ENST00000631730/ENST00000278855/ENST00000383560/ENST00000400509/ENST00000416336/ENST00000416884/ENST00000429592/ENST00000435856/ENST00000436988/ENST00000439190/ENST00000446599/ENST00000450236/ENST00000527879/ENST00000216115/ENST00000302097/ENST00000620282"
"GO:0031984","CC","GO:0031984","organelle subcompartment",32,-0.528895015434773,-2.62417247379683,7.58522175050725e-06,5.77979192035514e-05,2.84050301096467e-05,47,"tags=28%, list=1%, signal=28%","ENST00000430431/ENST00000414264/ENST00000594536/ENST00000598384/ENST00000599605/ENST00000600486/ENST00000602051/ENST00000612853/ENST00000628562"
"GO:0019538","BP","GO:0019538","protein metabolic process",147,-0.280386649959298,-2.08391652839055,7.59464244457692e-06,5.77979192035514e-05,2.84050301096467e-05,463,"tags=25%, list=10%, signal=23%","ENST00000617994/ENST00000412117/ENST00000525767/ENST00000529964/ENST00000612688/ENST00000313368/ENST00000527249/ENST00000470464/ENST00000475528/ENST00000486105/ENST00000494413/ENST00000495194/ENST00000412443/ENST00000416932/ENST00000419893/ENST00000420257/ENST00000421042/ENST00000421608/ENST00000423247/ENST00000426219/ENST00000448939/ENST00000452530/ENST00000454094/ENST00000456791/ENST00000457078/ENST00000457111/ENST00000457970/ENST00000302327/ENST00000564195/ENST00000371442/ENST00000647542/ENST00000529973/ENST00000357949/ENST00000300086/ENST00000235382/ENST00000643904/ENST00000644725"
"GO:0034341","BP","GO:0034341","response to interferon-gamma",5,-0.915233316355476,-2.27690986299385,7.66339792241991e-06,5.80050688274223e-05,2.85068346622039e-05,161,"tags=80%, list=3%, signal=77%","ENST00000614050/ENST00000617897/ENST00000614368/ENST00000631730"
"GO:0071346","BP","GO:0071346","cellular response to interferon-gamma",5,-0.915233316355476,-2.27690986299385,7.66339792241991e-06,5.80050688274223e-05,2.85068346622039e-05,161,"tags=80%, list=3%, signal=77%","ENST00000614050/ENST00000617897/ENST00000614368/ENST00000631730"
"GO:0007548","BP","GO:0007548","sex differentiation",11,-0.759265074505953,-2.48480694574857,7.92975158810767e-06,5.9537086520389e-05,2.92597511909802e-05,633,"tags=73%, list=13%, signal=63%","ENST00000634301/ENST00000637974/ENST00000250055/ENST00000538513/ENST00000412117/ENST00000302327/ENST00000333437/ENST00000216115"
"GO:0008406","BP","GO:0008406","gonad development",11,-0.759265074505953,-2.48480694574857,7.92975158810767e-06,5.9537086520389e-05,2.92597511909802e-05,633,"tags=73%, list=13%, signal=63%","ENST00000634301/ENST00000637974/ENST00000250055/ENST00000538513/ENST00000412117/ENST00000302327/ENST00000333437/ENST00000216115"
"GO:0045137","BP","GO:0045137","development of primary sexual characteristics",11,-0.759265074505953,-2.48480694574857,7.92975158810767e-06,5.9537086520389e-05,2.92597511909802e-05,633,"tags=73%, list=13%, signal=63%","ENST00000634301/ENST00000637974/ENST00000250055/ENST00000538513/ENST00000412117/ENST00000302327/ENST00000333437/ENST00000216115"
"GO:0098798","CC","GO:0098798","mitochondrial protein-containing complex",11,0.771268249870441,2.41911182301733,8.43726017514479e-06,6.30087370833674e-05,3.09659084390341e-05,899,"tags=91%, list=19%, signal=74%","ENST00000551182/ENST00000548474/ENST00000547808/ENST00000262030/ENST00000547250/ENST00000550162/ENST00000552959/ENST00000318911/ENST00000533444/ENST00000525122"
